latitude,longitude,country code
50.0,-117.0,CA
66.0,-89.0,CA
69.0,-83.0,CA
62.0,-93.0,CA
80.0,-93.0,CA
71.0,-75.0,CA
61.0,-138.0,CA
54.0,-101.0,CA
82.0,-77.0,CA
68.0,-74.0,CA
81.0,-77.0,CA
50.0,-100.0,CA
61.0,-130.0,CA
64.0,-96.0,CA
66.0,-129.0,CA
51.0,-87.0,CA
76.0,-97.0,CA
56.0,-107.0,CA
62.0,-138.0,CA
61.0,-137.0,CA
55.0,-130.0,CA
66.0,-137.0,CA
66.0,-108.0,CA
54.0,-127.0,CA
57.0,-121.0,CA
54.0,-97.0,CA
69.0,-90.0,CA
55.0,-129.0,CA
68.0,-113.0,CA
68.0,-83.0,CA
66.0,-84.0,CA
67.0,-116.0,CA
63.0,-111.0,CA
65.0,-113.0,CA
69.0,-75.0,CA
50.0,-61.0,CA
49.0,-114.0,CA
55.0,-97.0,CA
55.0,-89.0,CA
50.0,-60.0,CA
50.0,-122.0,CA
53.0,-112.0,CA
56.0,-100.0,CA
52.0,-97.0,CA
54.0,-90.0,CA
57.0,-97.0,CA
54.0,-93.0,CA
59.0,-69.0,CA
57.0,-125.0,CA
53.0,-96.0,CA
54.0,-95.0,CA
51.0,-91.0,CA
65.0,-101.0,CA
53.0,-81.0,CA
53.0,-82.0,CA
66.0,-65.0,CA
65.0,-97.0,CA
69.0,-136.0,CA
69.0,-96.0,CA
69.0,-134.0,CA
68.0,-135.0,CA
68.0,-136.0,CA
69.0,-123.0,CA
53.0,-102.0,CA
53.0,-90.0,CA
67.0,-62.0,CA
60.0,-68.0,CA
63.0,-91.0,CA
73.0,-79.0,CA
59.0,-123.0,CA
66.0,-62.0,CA
55.0,-114.0,CA
68.0,-64.0,CA
69.0,-68.0,CA
70.0,-93.0,CA
63.0,-72.0,CA
61.0,-78.0,CA
75.0,-97.0,CA
67.0,-113.0,CA
64.0,-93.0,CA
65.0,-67.0,CA
69.0,-82.0,CA
64.0,-95.0,CA
68.0,-112.0,CA
54.0,-79.0,CA
49.0,-102.0,CA
60.0,-131.0,CA
58.0,-93.0,CA
64.0,-76.0,CA
69.0,-115.0,CA
54.0,-129.0,CA
53.0,-127.0,CA
56.0,-130.0,CA
52.0,-82.0,CA
51.0,-119.0,CA
51.0,-105.0,CA
63.0,-138.0,CA
70.0,-122.0,CA
55.0,-96.0,CA
55.0,-94.0,CA
60.0,-129.0,CA
70.0,-102.0,CA
48.0,-124.0,CA
69.0,-98.0,CA
71.0,-117.0,CA
53.0,-67.0,CA
54.0,-66.0,CA
52.0,-110.0,CA
57.0,-98.0,CA
53.0,-99.0,CA
53.0,-80.0,CA
55.0,-109.0,CA
60.0,-104.0,CA
55.0,-120.0,CA
55.0,-121.0,CA
42.0,-83.0,CA
44.0,-78.0,CA
61.0,-108.0,CA
56.0,-120.0,CA
54.0,-108.0,CA
59.0,-134.0,CA
65.0,-122.0,CA
49.0,-55.0,CA
43.0,-81.0,CA
56.0,-122.0,CA
60.0,-137.0,CA
53.0,-115.0,CA
62.0,-94.0,CA
48.0,-79.0,CA
64.0,-136.0,CA
52.0,-88.0,CA
60.0,-130.0,CA
70.0,-75.0,CA
82.0,-62.0,CA
82.0,-86.0,CA
54.0,-133.0,CA
76.0,-90.0,CA
54.0,-94.0,CA
62.0,-115.0,CA
59.0,-96.0,CA
49.0,-121.0,CA
53.0,-111.0,CA
57.0,-131.0,CA
60.0,-64.0,CA
50.0,-56.0,CA
55.0,-106.0,CA
57.0,-112.0,CA
76.0,-103.0,CA
53.0,-61.0,CA
57.0,-105.0,CA
60.0,-110.0,CA
62.0,-108.0,CA
72.0,-120.0,CA
70.0,-125.0,CA
58.0,-96.0,CA
60.0,-116.0,CA
79.0,-76.0,CA
82.0,-66.0,CA
69.0,-100.0,CA
58.0,-125.0,CA
50.0,-58.0,CA
63.0,-114.0,CA
54.0,-115.0,CA
53.0,-56.0,CA
53.0,-117.0,CA
55.0,-122.0,CA
54.0,-116.0,CA
56.0,-118.0,CA
54.0,-122.0,CA
48.0,-57.0,CA
52.0,-115.0,CA
60.0,-134.0,CA
70.0,-85.0,CA
79.0,-75.0,CA
73.0,-81.0,CA
58.0,-100.0,CA
64.0,-131.0,CA
65.0,-134.0,CA
68.0,-108.0,CA
50.0,-101.0,CA
56.0,-112.0,CA
58.0,-78.0,CA
59.0,-107.0,CA
50.0,-97.0,CA
52.0,-104.0,CA
52.0,-89.0,CA
52.0,-120.0,CA
50.0,-83.0,CA
68.0,-65.0,CA
59.0,-126.0,CA
52.0,-113.0,CA
55.0,-91.0,CA
51.0,-111.0,CA
50.0,-102.0,CA
49.0,-104.0,CA
51.0,-112.0,CA
58.0,-131.0,CA
51.0,-107.0,CA
48.0,-92.0,CA
57.0,-95.0,CA
52.0,-96.0,CA
55.0,-116.0,CA
57.0,-93.0,CA
55.0,-93.0,CA
58.0,-108.0,CA
55.0,-95.0,CA
44.0,-82.0,CA
47.0,-73.0,CA
77.0,-99.0,CA
58.0,-98.0,CA
49.0,-99.0,CA
57.0,-62.0,CA
54.0,-111.0,CA
59.0,-79.0,CA
57.0,-119.0,CA
75.0,-95.0,CA
64.0,-135.0,CA
72.0,-125.0,CA
49.0,-119.0,CA
60.0,-98.0,CA
63.0,-65.0,CA
61.0,-104.0,CA
56.0,-121.0,CA
48.0,-55.0,CA
72.0,-102.0,CA
60.0,-105.0,CA
52.0,-112.0,CA
69.0,-89.0,CA
68.0,-90.0,CA
60.0,-135.0,CA
63.0,-85.0,CA
49.0,-116.0,CA
59.0,-111.0,CA
75.0,-99.0,CA
80.0,-74.0,CA
67.0,-115.0,CA
47.0,-78.0,CA
54.0,-99.0,CA
59.0,-65.0,CA
64.0,-141.0,CA
55.0,-66.0,CA
49.0,-90.0,CA
65.0,-76.0,CA
50.0,-78.0,CA
56.0,-99.0,CA
51.0,-99.0,CA
57.0,-132.0,CA
54.0,-128.0,CA
72.0,-81.0,CA
50.0,-89.0,CA
60.0,-138.0,CA
59.0,-138.0,CA
53.0,-114.0,CA
59.0,-94.0,CA
52.0,-66.0,CA
52.0,-103.0,CA
47.0,-72.0,CA
56.0,-128.0,CA
58.0,-67.0,CA
59.0,-67.0,CA
60.0,-139.0,CA
56.0,-95.0,CA
55.0,-100.0,CA
63.0,-86.0,CA
68.0,-89.0,CA
64.0,-73.0,CA
65.0,-71.0,CA
66.0,-71.0,CA
55.0,-113.0,CA
67.0,-108.0,CA
69.0,-73.0,CA
65.0,-96.0,CA
52.0,-105.0,CA
52.0,-127.0,CA
59.0,-119.0,CA
54.0,-60.0,CA
66.0,-114.0,CA
54.0,-56.0,CA
66.0,-67.0,CA
66.0,-97.0,CA
57.0,-94.0,CA
55.0,-112.0,CA
60.0,-136.0,CA
64.0,-113.0,CA
62.0,-97.0,CA
52.0,-81.0,CA
70.0,-84.0,CA
53.0,-100.0,CA
69.0,-91.0,CA
52.0,-79.0,CA
55.0,-76.0,CA
50.0,-80.0,CA
54.0,-121.0,CA
54.0,-102.0,CA
57.0,-99.0,CA
53.0,-101.0,CA
55.0,-98.0,CA
68.0,-82.0,CA
69.0,-93.0,CA
69.0,-97.0,CA
60.0,-65.0,CA
66.0,-69.0,CA
67.0,-82.0,CA
67.0,-87.0,CA
72.0,-95.0,CA
64.0,-82.0,CA
70.0,-113.0,CA
68.0,-141.0,CA
78.0,-88.0,CA
66.0,-109.0,CA
49.0,-70.0,CA
60.0,-132.0,CA
61.0,-139.0,CA
58.0,-132.0,CA
51.0,-89.0,CA
66.0,-85.0,CA
62.0,-79.0,CA
78.0,-96.0,CA
69.0,-118.0,CA
68.0,-101.0,CA
54.0,-118.0,CA
48.0,-74.0,CA
55.0,-108.0,CA
57.0,-90.0,CA
59.0,-103.0,CA
64.0,-69.0,CA
56.0,-97.0,CA
63.0,-110.0,CA
66.0,-86.0,CA
54.0,-92.0,CA
64.0,-86.0,CA
59.0,-68.0,CA
47.0,-60.0,CA
58.0,-62.0,CA
47.0,-66.0,CA
79.0,-98.0,CA
60.0,-99.0,CA
80.0,-100.0,CA
69.0,-104.0,CA
64.0,-81.0,CA
64.0,-65.0,CA
49.0,-97.0,CA
62.0,-129.0,CA
67.0,-118.0,CA
67.0,-117.0,CA
61.0,-141.0,CA
56.0,-77.0,CA
52.0,-98.0,CA
59.0,-104.0,CA
55.0,-119.0,CA
61.0,-109.0,CA
45.0,-82.0,CA
62.0,-128.0,CA
72.0,-118.0,CA
57.0,-106.0,CA
70.0,-129.0,CA
67.0,-130.0,CA
76.0,-87.0,CA
71.0,-97.0,CA
61.0,-105.0,CA
60.0,-100.0,CA
64.0,-75.0,CA
58.0,-105.0,CA
54.0,-98.0,CA
68.0,-129.0,CA
53.0,-92.0,CA
50.0,-109.0,CA
47.0,-61.0,CA
65.0,-128.0,CA
52.0,-91.0,CA
53.0,-124.0,CA
50.0,-107.0,CA
71.0,-79.0,CA
65.0,-138.0,CA
59.0,-133.0,CA
65.0,-135.0,CA
56.0,-102.0,CA
62.0,-100.0,CA
68.0,-106.0,CA
65.0,-117.0,CA
78.0,-101.0,CA
52.0,-108.0,CA
56.0,-94.0,CA
72.0,-79.0,CA
70.0,-132.0,CA
65.0,-75.0,CA
67.0,-85.0,CA
48.0,-59.0,CA
63.0,-112.0,CA
48.0,-76.0,CA
67.0,-138.0,CA
63.0,-70.0,CA
52.0,-78.0,CA
53.0,-105.0,CA
64.0,-87.0,CA
69.0,-137.0,CA
52.0,-126.0,CA
61.0,-70.0,CA
54.0,-117.0,CA
64.0,-68.0,CA
62.0,-66.0,CA
52.0,-93.0,CA
68.0,-137.0,CA
69.0,-138.0,CA
61.0,-136.0,CA
48.0,-61.0,CA
50.0,-65.0,CA
50.0,-68.0,CA
50.0,-66.0,CA
49.0,-67.0,CA
49.0,-64.0,CA
49.0,-65.0,CA
48.0,-69.0,CA
48.0,-62.0,CA
49.0,-66.0,CA
51.0,-58.0,CA
50.0,-63.0,CA
59.0,-78.0,CA
63.0,-78.0,CA
60.0,-78.0,CA
52.0,-57.0,CA
50.0,-74.0,CA
56.0,-68.0,CA
51.0,-59.0,CA
51.0,-68.0,CA
45.0,-71.0,CA
51.0,-73.0,CA
48.0,-72.0,CA
49.0,-69.0,CA
47.0,-74.0,CA
52.0,-58.0,CA
53.0,-77.0,CA
58.0,-76.0,CA
62.0,-72.0,CA
62.0,-78.0,CA
61.0,-71.0,CA
76.0,-82.0,CA
55.0,-118.0,CA
51.0,-108.0,CA
52.0,-111.0,CA
57.0,-129.0,CA
49.0,-56.0,CA
64.0,-138.0,CA
74.0,-121.0,CA
47.0,-75.0,CA
62.0,-122.0,CA
81.0,-76.0,CA
50.0,-112.0,CA
57.0,-108.0,CA
62.0,-134.0,CA
63.0,-134.0,CA
70.0,-70.0,CA
62.0,-133.0,CA
56.0,-91.0,CA
57.0,-104.0,CA
64.0,-115.0,CA
62.0,-110.0,CA
49.0,-105.0,CA
82.0,-68.0,CA
58.0,-107.0,CA
51.0,-100.0,CA
52.0,-94.0,CA
73.0,-94.0,CA
56.0,-93.0,CA
66.0,-64.0,CA
67.0,-84.0,CA
74.0,-83.0,CA
68.0,-96.0,CA
54.0,-85.0,CA
55.0,-84.0,CA
61.0,-112.0,CA
67.0,-137.0,CA
74.0,-99.0,CA
55.0,-131.0,CA
49.0,-96.0,CA
54.0,-91.0,CA
53.0,-104.0,CA
61.0,-140.0,CA
58.0,-111.0,CA
81.0,-67.0,CA
76.0,-91.0,CA
64.0,-74.0,CA
51.0,-74.0,CA
50.0,-59.0,CA
60.0,-111.0,CA
70.0,-68.0,CA
67.0,-134.0,CA
68.0,-109.0,CA
50.0,-113.0,CA
69.0,-124.0,CA
53.0,-120.0,CA
69.0,-81.0,CA
67.0,-102.0,CA
66.0,-101.0,CA
64.0,-114.0,CA
64.0,-92.0,CA
46.0,-70.0,CA
63.0,-133.0,CA
60.0,-101.0,CA
57.0,-77.0,CA
73.0,-117.0,CA
68.0,-91.0,CA
72.0,-85.0,CA
58.0,-124.0,CA
62.0,-125.0,CA
61.0,-103.0,CA
77.0,-96.0,CA
65.0,-139.0,CA
82.0,-72.0,CA
60.0,-114.0,CA
61.0,-122.0,CA
60.0,-123.0,CA
65.0,-115.0,CA
76.0,-96.0,CA
68.0,-95.0,CA
72.0,-100.0,CA
81.0,-96.0,CA
77.0,-93.0,CA
58.0,-94.0,CA
69.0,-141.0,CA
83.0,-69.0,CA
76.0,-94.0,CA
63.0,-108.0,CA
70.0,-95.0,CA
52.0,-62.0,CA
61.0,-94.0,CA
70.0,-92.0,CA
54.0,-89.0,CA
63.0,-71.0,CA
54.0,-87.0,CA
52.0,-67.0,CA
53.0,-66.0,CA
54.0,-65.0,CA
68.0,-114.0,CA
63.0,-64.0,CA
55.0,-92.0,CA
55.0,-78.0,CA
57.0,-126.0,CA
51.0,-86.0,CA
58.0,-70.0,CA
54.0,-109.0,CA
58.0,-112.0,CA
70.0,-83.0,CA
74.0,-95.0,CA
79.0,-90.0,CA
69.0,-95.0,CA
51.0,-79.0,CA
67.0,-114.0,CA
56.0,-103.0,CA
64.0,-112.0,CA
73.0,-80.0,CA
57.0,-123.0,CA
59.0,-115.0,CA
56.0,-116.0,CA
54.0,-88.0,CA
53.0,-83.0,CA
52.0,-90.0,CA
55.0,-86.0,CA
53.0,-65.0,CA
72.0,-124.0,CA
70.0,-112.0,CA
61.0,-106.0,CA
70.0,-131.0,CA
68.0,-103.0,CA
54.0,-84.0,CA
81.0,-84.0,CA
52.0,-64.0,CA
67.0,-126.0,CA
82.0,-91.0,CA
52.0,-70.0,CA
69.0,-76.0,CA
70.0,-81.0,CA
49.0,-77.0,CA
79.0,-82.0,CA
60.0,-140.0,CA
61.0,-134.0,CA
61.0,-111.0,CA
55.0,-99.0,CA
60.0,-121.0,CA
69.0,-106.0,CA
66.0,-117.0,CA
64.0,-94.0,CA
66.0,-74.0,CA
70.0,-79.0,CA
60.0,-66.0,CA
62.0,-76.0,CA
81.0,-94.0,CA
69.0,-113.0,CA
75.0,-103.0,CA
47.0,-77.0,CA
68.0,-66.0,CA
70.0,-91.0,CA
66.0,-113.0,CA
70.0,-139.0,CA
54.0,-120.0,CA
63.0,-136.0,CA
62.0,-127.0,CA
58.0,-63.0,CA
67.0,-64.0,CA
69.0,-133.0,CA
60.0,-127.0,CA
70.0,-128.0,CA
51.0,-84.0,CA
79.0,-88.0,CA
63.0,-115.0,CA
61.0,-119.0,CA
64.0,-104.0,CA
80.0,-91.0,CA
63.0,-69.0,CA
83.0,-80.0,CA
83.0,-64.0,CA
62.0,-96.0,CA
48.0,-88.0,CA
55.0,-74.0,CA
76.0,-86.0,CA
72.0,-94.0,CA
60.0,-124.0,CA
79.0,-91.0,CA
43.0,-83.0,CA
43.0,-65.0,CA
70.0,-98.0,CA
74.0,-97.0,CA
65.0,-132.0,CA
64.0,-107.0,CA
62.0,-137.0,CA
55.0,-110.0,CA
67.0,-95.0,CA
70.0,-141.0,CA
64.0,-80.0,CA
74.0,-119.0,CA
69.0,-105.0,CA
65.0,-108.0,CA
54.0,-100.0,CA
58.0,-95.0,CA
58.0,-109.0,CA
49.0,-108.0,CA
47.0,-57.0,CA
57.0,-115.0,CA
61.0,-114.0,CA
80.0,-97.0,CA
59.0,-73.0,CA
48.0,-77.0,CA
50.0,-69.0,CA
53.0,-78.0,CA
49.0,-75.0,CA
54.0,-75.0,CA
54.0,-77.0,CA
51.0,-78.0,CA
51.0,-65.0,CA
50.0,-71.0,CA
51.0,-67.0,CA
50.0,-70.0,CA
51.0,-71.0,CA
55.0,-68.0,CA
61.0,-72.0,CA
51.0,-63.0,CA
51.0,-70.0,CA
54.0,-76.0,CA
74.0,-68.0,CA
57.0,-75.0,CA
54.0,-68.0,CA
50.0,-72.0,CA
51.0,-69.0,CA
51.0,-77.0,CA
49.0,-63.0,CA
58.0,-79.0,CA
59.0,-75.0,CA
51.0,-62.0,CA
52.0,-68.0,CA
52.0,-69.0,CA
50.0,-76.0,CA
56.0,-69.0,CA
56.0,-67.0,CA
62.0,-73.0,CA
54.0,-70.0,CA
61.0,-69.0,CA
62.0,-74.0,CA
54.0,-80.0,CA
53.0,-76.0,CA
63.0,-77.0,CA
52.0,-77.0,CA
56.0,-65.0,CA
51.0,-76.0,CA
55.0,-73.0,CA
54.0,-69.0,CA
55.0,-72.0,CA
51.0,-75.0,CA
57.0,-74.0,CA
62.0,-77.0,CA
57.0,-73.0,CA
55.0,-79.0,CA
55.0,-71.0,CA
56.0,-66.0,CA
54.0,-104.0,CA
64.0,-90.0,CA
75.0,-115.0,CA
67.0,-109.0,CA
76.0,-95.0,CA
71.0,-128.0,CA
65.0,-106.0,CA
65.0,-105.0,CA
78.0,-76.0,CA
73.0,-78.0,CA
69.0,-85.0,CA
79.0,-102.0,CA
75.0,-98.0,CA
57.0,-79.0,CA
70.0,-67.0,CA
76.0,-101.0,CA
62.0,-69.0,CA
49.0,-106.0,CA
65.0,-114.0,CA
66.0,-133.0,CA
74.0,-101.0,CA
75.0,-106.0,CA
76.0,-106.0,CA
78.0,-115.0,CA
74.0,-123.0,CA
56.0,-117.0,CA
61.0,-126.0,CA
80.0,-96.0,CA
48.0,-63.0,CA
65.0,-126.0,CA
55.0,-87.0,CA
73.0,-122.0,CA
63.0,-94.0,CA
70.0,-110.0,CA
53.0,-103.0,CA
50.0,-79.0,CA
55.0,-111.0,CA
82.0,-75.0,CA
49.0,-127.0,CA
78.0,-102.0,CA
74.0,-124.0,CA
59.0,-112.0,CA
76.0,-92.0,CA
72.0,-73.0,CA
66.0,-111.0,CA
62.0,-103.0,CA
73.0,-113.0,CA
70.0,-73.0,CA
57.0,-61.0,CA
77.0,-90.0,CA
68.0,-138.0,CA
54.0,-73.0,CA
48.0,-65.0,CA
64.0,-134.0,CA
60.0,-126.0,CA
82.0,-70.0,CA
54.0,-64.0,CA
60.0,-69.0,CA
67.0,-81.0,CA
63.0,-66.0,CA
77.0,-109.0,CA
74.0,-94.0,CA
75.0,-113.0,CA
73.0,-96.0,CA
59.0,-110.0,CA
63.0,-118.0,CA
69.0,-79.0,CA
53.0,-60.0,CA
57.0,-113.0,CA
59.0,-137.0,CA
68.0,-115.0,CA
62.0,-112.0,CA
62.0,-111.0,CA
67.0,-72.0,CA
64.0,-116.0,CA
58.0,-118.0,CA
82.0,-63.0,CA
62.0,-99.0,CA
58.0,-133.0,CA
68.0,-132.0,CA
73.0,-77.0,CA
76.0,-100.0,CA
66.0,-107.0,CA
56.0,-115.0,CA
65.0,-125.0,CA
65.0,-86.0,CA
49.0,-109.0,CA
62.0,-124.0,CA
58.0,-69.0,CA
73.0,-91.0,CA
73.0,-92.0,CA
62.0,-141.0,CA
78.0,-86.0,CA
51.0,-60.0,CA
61.0,-123.0,CA
79.0,-83.0,CA
53.0,-93.0,CA
76.0,-89.0,CA
71.0,-74.0,CA
61.0,-116.0,CA
64.0,-117.0,CA
73.0,-98.0,CA
66.0,-139.0,CA
64.0,-84.0,CA
56.0,-109.0,CA
69.0,-140.0,CA
61.0,-113.0,CA
67.0,-107.0,CA
79.0,-79.0,CA
76.0,-88.0,CA
66.0,-120.0,CA
65.0,-127.0,CA
54.0,-81.0,CA
62.0,-64.0,CA
64.0,-83.0,CA
75.0,-85.0,CA
64.0,-123.0,CA
75.0,-92.0,CA
48.0,-93.0,CA
57.0,-118.0,CA
75.0,-80.0,CA
81.0,-70.0,CA
60.0,-118.0,CA
58.0,-103.0,CA
72.0,-130.0,CA
62.0,-113.0,CA
65.0,-112.0,CA
53.0,-57.0,CA
53.0,-62.0,CA
60.0,-125.0,CA
53.0,-116.0,CA
63.0,-104.0,CA
59.0,-113.0,CA
61.0,-133.0,CA
61.0,-117.0,CA
68.0,-133.0,CA
65.0,-118.0,CA
58.0,-116.0,CA
54.0,-61.0,CA
56.0,-88.0,CA
58.0,-120.0,CA
56.0,-87.0,CA
61.0,-124.0,CA
67.0,-119.0,CA
63.0,-105.0,CA
58.0,-117.0,CA
63.0,-116.0,CA
58.0,-121.0,CA
67.0,-127.0,CA
65.0,-107.0,CA
66.0,-130.0,CA
79.0,-78.0,CA
79.0,-80.0,CA
69.0,-126.0,CA
66.0,-115.0,CA
53.0,-98.0,CA
77.0,-95.0,CA
76.0,-81.0,CA
77.0,-94.0,CA
56.0,-79.0,CA
52.0,-63.0,CA
66.0,-110.0,CA
71.0,-85.0,CA
65.0,-129.0,CA
80.0,-90.0,CA
62.0,-126.0,CA
70.0,-117.0,CA
82.0,-65.0,CA
63.0,-123.0,CA
60.0,-112.0,CA
70.0,-135.0,CA
63.0,-83.0,CA
53.0,-87.0,CA
68.0,-140.0,CA
62.0,-118.0,CA
66.0,-90.0,CA
61.0,-127.0,CA
70.0,-124.0,CA
67.0,-132.0,CA
49.0,-103.0,CA
81.0,-78.0,CA
77.0,-80.0,CA
62.0,-121.0,CA
51.0,-129.0,CA
59.0,-127.0,CA
77.0,-101.0,CA
72.0,-119.0,CA
71.0,-86.0,CA
47.0,-70.0,CA
64.0,-89.0,CA
71.0,-88.0,CA
61.0,-98.0,CA
59.0,-114.0,CA
65.0,-87.0,CA
76.0,-84.0,CA
83.0,-79.0,CA
70.0,-127.0,CA
75.0,-108.0,CA
65.0,-100.0,CA
62.0,-106.0,CA
77.0,-91.0,CA
62.0,-105.0,CA
61.0,-125.0,CA
72.0,-126.0,CA
59.0,-136.0,CA
69.0,-128.0,CA
62.0,-131.0,CA
63.0,-140.0,CA
66.0,-127.0,CA
69.0,-129.0,CA
73.0,-111.0,CA
58.0,-126.0,CA
69.0,-135.0,CA
64.0,-111.0,CA
63.0,-135.0,CA
62.0,-65.0,CA
53.0,-89.0,CA
55.0,-82.0,CA
61.0,-110.0,CA
61.0,-118.0,CA
68.0,-134.0,CA
65.0,-123.0,CA
62.0,-102.0,CA
66.0,-141.0,CA
57.0,-110.0,CA
67.0,-122.0,CA
67.0,-121.0,CA
62.0,-107.0,CA
62.0,-132.0,CA
49.0,-107.0,CA
69.0,-125.0,CA
73.0,-97.0,CA
61.0,-115.0,CA
61.0,-102.0,CA
64.0,-124.0,CA
62.0,-117.0,CA
64.0,-122.0,CA
63.0,-119.0,CA
77.0,-87.0,CA
66.0,-83.0,CA
83.0,-65.0,CA
60.0,-96.0,CA
57.0,-116.0,CA
60.0,-119.0,CA
78.0,-87.0,CA
81.0,-86.0,CA
52.0,-83.0,CA
65.0,-133.0,CA
82.0,-61.0,CA
83.0,-63.0,CA
57.0,-89.0,CA
61.0,-101.0,CA
79.0,-104.0,CA
65.0,-66.0,CA
76.0,-117.0,CA
81.0,-87.0,CA
79.0,-92.0,CA
65.0,-85.0,CA
82.0,-67.0,CA
62.0,-116.0,CA
80.0,-86.0,CA
80.0,-85.0,CA
63.0,-95.0,CA
77.0,-92.0,CA
64.0,-71.0,CA
55.0,-85.0,CA
75.0,-87.0,CA
65.0,-124.0,CA
66.0,-119.0,CA
69.0,-139.0,CA
76.0,-123.0,CA
68.0,-139.0,CA
56.0,-119.0,CA
53.0,-64.0,CA
67.0,-141.0,CA
66.0,-128.0,CA
63.0,-128.0,CA
66.0,-73.0,CA
65.0,-74.0,CA
76.0,-115.0,CA
63.0,-126.0,CA
68.0,-120.0,CA
67.0,-63.0,CA
58.0,-122.0,CA
64.0,-118.0,CA
63.0,-106.0,CA
70.0,-116.0,CA
77.0,-79.0,CA
58.0,-65.0,CA
59.0,-76.0,CA
75.0,-111.0,CA
64.0,-128.0,CA
58.0,-114.0,CA
62.0,-68.0,CA
64.0,-132.0,CA
64.0,-133.0,CA
64.0,-127.0,CA
67.0,-136.0,CA
71.0,-94.0,CA
60.0,-80.0,CA
59.0,-120.0,CA
65.0,-88.0,CA
78.0,-112.0,CA
78.0,-110.0,CA
73.0,-83.0,CA
64.0,-88.0,CA
56.0,-131.0,CA
77.0,-88.0,CA
68.0,-117.0,CA
83.0,-78.0,CA
67.0,-135.0,CA
61.0,-99.0,CA
65.0,-141.0,CA
72.0,-90.0,CA
69.0,-78.0,CA
73.0,-89.0,CA
57.0,-117.0,CA
68.0,-102.0,CA
63.0,-117.0,CA
60.0,-113.0,CA
76.0,-83.0,CA
59.0,-122.0,CA
80.0,-92.0,CA
79.0,-103.0,CA
48.0,-71.0,CA
48.0,-70.0,CA
53.0,-73.0,CA
78.0,-78.0,CA
78.0,-82.0,CA
56.0,-90.0,CA
69.0,-67.0,CA
70.0,-123.0,CA
58.0,-127.0,CA
51.0,-55.0,CA
79.0,-74.0,CA
64.0,-64.0,CA
68.0,-105.0,CA
75.0,-109.0,CA
54.0,-71.0,CA
51.0,-85.0,CA
62.0,-139.0,CA
62.0,-104.0,CA
70.0,-71.0,CA
78.0,-114.0,CA
73.0,-88.0,CA
80.0,-99.0,CA
66.0,-98.0,CA
62.0,-109.0,CA
77.0,-116.0,CA
61.0,-120.0,CA
66.0,-91.0,CA
63.0,-67.0,CA
71.0,-72.0,CA
79.0,-87.0,CA
69.0,-120.0,CA
72.0,-74.0,CA
60.0,-115.0,CA
53.0,-133.0,CA
62.0,-98.0,CA
81.0,-95.0,CA
66.0,-99.0,CA
62.0,-140.0,CA
66.0,-102.0,CA
81.0,-69.0,CA
63.0,-121.0,CA
81.0,-79.0,CA
75.0,-86.0,CA
76.0,-105.0,CA
55.0,-88.0,CA
71.0,-110.0,CA
62.0,-123.0,CA
67.0,-128.0,CA
64.0,-125.0,CA
61.0,-107.0,CA
75.0,-112.0,CA
64.0,-108.0,CA
76.0,-120.0,CA
80.0,-88.0,CA
73.0,-76.0,CA
75.0,-105.0,CA
75.0,-104.0,CA
66.0,-125.0,CA
69.0,-108.0,CA
59.0,-121.0,CA
63.0,-132.0,CA
78.0,-77.0,CA
61.0,-128.0,CA
83.0,-62.0,CA
63.0,-98.0,CA
80.0,-82.0,CA
76.0,-99.0,CA
60.0,-120.0,CA
61.0,-100.0,CA
76.0,-119.0,CA
69.0,-80.0,CA
76.0,-79.0,CA
67.0,-61.0,CA
77.0,-103.0,CA
77.0,-104.0,CA
60.0,-117.0,CA
68.0,-104.0,CA
63.0,-107.0,CA
78.0,-103.0,CA
76.0,-93.0,CA
61.0,-74.0,CA
73.0,-107.0,CA
58.0,-75.0,CA
66.0,-70.0,CA
63.0,-124.0,CA
51.0,-66.0,CA
55.0,-70.0,CA
64.0,-100.0,CA
80.0,-83.0,CA
67.0,-129.0,CA
76.0,-116.0,CA
70.0,-94.0,CA
64.0,-126.0,CA
65.0,-84.0,CA
62.0,-80.0,CA
73.0,-102.0,CA
69.0,-102.0,CA
70.0,-96.0,CA
74.0,-91.0,CA
78.0,-106.0,CA
75.0,-114.0,CA
83.0,-73.0,CA
83.0,-70.0,CA
83.0,-75.0,CA
70.0,-101.0,CA
71.0,-92.0,CA
78.0,-100.0,CA
77.0,-119.0,CA
71.0,-104.0,CA
72.0,-75.0,CA
70.0,-86.0,CA
82.0,-88.0,CA
72.0,-93.0,CA
79.0,-99.0,CA
79.0,-77.0,CA
68.0,-88.0,CA
68.0,-110.0,CA
70.0,-78.0,CA
71.0,-103.0,CA
74.0,-100.0,CA
70.0,-97.0,CA
78.0,-113.0,CA
69.0,-116.0,CA
83.0,-81.0,CA
75.0,-110.0,CA
72.0,-96.0,CA
74.0,-85.0,CA
79.0,-100.0,CA
76.0,-80.0,CA
77.0,-108.0,CA
76.0,-118.0,CA
71.0,-121.0,CA
59.0,-93.0,CA
74.0,-90.0,CA
81.0,-90.0,CA
75.0,-100.0,CA
75.0,-79.0,CA
83.0,-66.0,CA
71.0,-122.0,CA
80.0,-70.0,CA
77.0,-78.0,CA
65.0,-83.0,CA
72.0,-104.0,CA
81.0,-65.0,CA
57.0,-91.0,CA
75.0,-121.0,CA
75.0,-117.0,CA
70.0,-130.0,CA
